,index,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
24387,24387,7461335,1478,218090.0,9.0,20.0,1,3.0,17,-2,65,818,81.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,1
24388,24388,7461335,1478,218090.0,9.0,0.0,0,0.0,0,0,0,525,274.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,153
24389,24389,7461335,1478,218090.0,9.0,123.0,19,55.0,100,-36,51,686,92.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,17
24390,24390,7461335,1478,218090.0,9.0,0.0,0,0.0,0,0,0,511,320.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,154
24391,24391,7461335,1478,218090.0,9.0,129.0,13,116.0,120,-103,44,789,72.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,2
24392,24392,7461335,1478,218090.0,9.0,117.0,4,34.0,105,-30,58,1141,247.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,7
24393,24393,7461335,1478,218090.0,9.0,82.0,8,25.0,71,-17,59,342,55.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,7
24394,24394,7461335,1478,218090.0,9.0,213.0,23,190.0,198,-167,45,504,422.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,4
24395,24395,7461335,1478,218090.0,9.0,0.0,0,0.0,0,0,0,101,50.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,150
24396,24396,7461335,1478,218090.0,9.0,27.0,3,2.0,23,1,62,222,14.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
24397,24397,7461335,1478,218090.0,9.0,114.0,4,21.0,104,-17,57,323,25.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,1
24398,24398,7461335,1478,218090.0,9.0,37.0,1,3.0,33,-2,71,293,95.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
24399,24399,7461335,1478,218090.0,9.0,57.0,57,0.0,57,57,11,138,51.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,28
24400,24400,7461335,1478,218090.0,9.0,72.0,72,0.0,72,72,24,757,26.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,14
24401,24401,7461335,1478,218090.0,9.0,1170.0,316,854.0,1121,-538,31,173,5690.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,21
24402,24402,7461335,1478,218090.0,9.0,148.0,148,0.0,148,148,17,522,557.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,23
24403,24403,7461335,1478,218090.0,9.0,91.0,6,34.0,85,-28,53,434,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
24404,24404,7461335,1478,218090.0,9.0,124.0,9,115.0,119,-106,46,381,258.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
24405,24405,7461335,1478,218090.0,9.0,85.0,14,71.0,78,-57,44,552,94.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
24406,24406,7461335,1478,218090.0,9.0,84.0,2,31.0,78,-29,64,449,137.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
24407,24407,7461335,1478,218090.0,9.0,73.0,6,67.0,69,-61,47,604,91.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1
24408,24408,7461335,1478,218090.0,9.0,82.0,0,3.0,80,-3,69,76,25.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
24409,24409,7461335,1478,218090.0,9.0,293.0,293,0.0,293,293,12,123,107.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,42
24410,24410,7461335,1478,218090.0,9.0,45.0,1,44.0,44,-43,48,346,54.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
24411,24411,7461335,1478,218090.0,9.0,1281.0,12,409.0,1248,-397,53,321,323.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,2
24412,24412,7461335,1478,218090.0,9.0,677.0,1,44.0,661,-43,64,557,1605.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
24413,24413,7461335,1478,218090.0,9.0,180.0,10,170.0,175,-160,40,455,432.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,1
24414,24414,7461335,1478,218090.0,9.0,115.0,29,86.0,114,-57,30,436,337.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,4
24415,24415,7461335,1478,218090.0,9.0,97.0,97,0.0,97,97,8,336,61.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,36
24416,24416,7461335,1478,218090.0,9.0,51.0,0,1.0,50,-1,69,496,80.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,1
24417,24417,7461335,1478,218090.0,9.0,253.0,253,0.0,253,253,3,366,229.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,345
24418,24418,7461335,1478,218090.0,9.0,18.0,6,12.0,16,-6,32,311,52.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,2
24419,24419,7461335,1478,218090.0,9.0,139.0,139,0.0,139,139,18,546,275.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,37
24420,24420,7461335,1478,218090.0,9.0,139.0,4,26.0,127,-22,66,470,126.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,2
24421,24421,7461335,1478,218090.0,9.0,50.0,7,7.0,42,0,62,489,37.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,1
24422,24422,7461335,1478,218090.0,9.0,31.0,31,0.0,31,31,10,133,11.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,14
24423,24423,7461335,1478,218090.0,9.0,169.0,25,144.0,144,-119,48,378,260.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,6
24424,24424,7461335,1478,218090.0,9.0,114.0,4,17.0,102,-13,61,159,356.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
24425,24425,7461335,1478,218090.0,9.0,30.0,30,0.0,30,30,13,408,57.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,12
24426,24426,7461335,1478,218090.0,9.0,54.0,54,0.0,54,54,11,495,179.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,47
24427,24427,7461335,1478,218090.0,9.0,14.0,14,0.0,14,14,9,1130,67.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,7
24428,24428,7461335,1478,218090.0,9.0,38.0,13,25.0,38,-12,28,453,66.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,3
24429,24429,7461335,1478,218090.0,9.0,83.0,8,48.0,73,-40,51,785,100.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1
24430,24430,7461335,1478,218090.0,9.0,358.0,358,0.0,358,358,15,332,643.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,43
24431,24431,7461335,1478,218090.0,9.0,100.0,1,14.0,91,-13,65,502,128.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,2
24432,24432,7461335,1478,218090.0,9.0,89.0,5,84.0,88,-79,44,523,120.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,4
24433,24433,7461335,1478,218090.0,9.0,173.0,12,43.0,152,-31,61,457,307.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,4
24434,24434,7461335,1478,218090.0,9.0,118.0,6,30.0,101,-24,57,407,89.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,2
24435,24435,7461335,1478,218090.0,9.0,137.0,8,18.0,117,-10,65,488,147.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
24436,24436,7461335,1478,218090.0,9.0,65.0,65,0.0,65,65,5,477,98.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,37
24437,24437,7461335,1478,218090.0,9.0,83.0,46,37.0,82,9,29,432,110.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,13
24438,24438,7461335,1478,218090.0,9.0,112.0,77,35.0,109,42,26,1079,147.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,29
24439,24439,7461335,1478,218090.0,9.0,175.0,11,71.0,159,-60,56,458,222.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,4
24440,24440,7461335,1478,218090.0,9.0,123.0,28,95.0,120,-67,30,375,120.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,4
24441,24441,7461335,1478,218090.0,9.0,81.0,5,37.0,74,-32,51,569,88.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,2
24442,24442,7461335,1478,218090.0,9.0,143.0,21,122.0,139,-101,33,594,129.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,6
24443,24443,7461335,1478,218090.0,9.0,62.0,62,0.0,62,62,4,663,134.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,43
24444,24444,7461335,1478,218090.0,9.0,141.0,17,124.0,129,-107,45,537,6.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
24445,24445,7461335,1478,218090.0,9.0,38.0,0,6.0,33,-6,61,373,240.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
24446,24446,7461335,1478,218090.0,9.0,68.0,1,6.0,65,-5,67,626,95.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
24447,24447,7461335,1478,218090.0,9.0,524.0,524,0.0,524,524,12,588,408.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,78
24448,24448,7461335,1478,218090.0,9.0,131.0,6,31.0,121,-25,51,436,294.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,2
24449,24449,7461335,1478,218090.0,9.0,163.0,6,37.0,142,-31,65,449,244.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
24450,24450,7461335,1478,218090.0,9.0,76.0,9,67.0,70,-58,45,383,78.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
24451,24451,7461335,1478,218090.0,9.0,70.0,11,59.0,68,-48,35,492,81.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,3
24452,24452,7461335,1478,218090.0,9.0,220.0,7,20.0,201,-13,67,545,233.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,2
24453,24453,7461335,1478,218090.0,9.0,56.0,56,0.0,56,56,17,765,72.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,13
24454,24454,7461335,1478,218090.0,9.0,102.0,102,0.0,102,102,18,750,5.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,19
24455,24455,7461335,1478,218090.0,9.0,42.0,42,0.0,42,42,21,586,117.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,6
24456,24456,7461335,1478,218090.0,9.0,49.0,49,0.0,49,49,13,618,60.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,10
24457,24457,7461335,1478,218090.0,9.0,42.0,5,37.0,39,-32,39,641,1.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
24458,24458,7461335,1478,218090.0,9.0,109.0,109,0.0,109,109,12,623,311.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,22
24459,24459,7461335,1478,218090.0,9.0,417.0,417,0.0,417,417,22,539,791.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,12
24460,24460,7461335,1478,218090.0,9.0,233.0,233,0.0,233,233,14,514,188.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,38
24461,24461,7461335,1478,218090.0,9.0,306.0,4,34.0,283,-30,61,351,760.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1
24462,24462,7461335,1478,218090.0,9.0,164.0,164,0.0,164,164,20,524,563.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,29
24463,24463,7461335,1478,218090.0,9.0,127.0,127,0.0,127,127,18,377,150.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,21
24464,24464,7461335,1478,218090.0,9.0,80.0,35,45.0,80,-10,28,455,117.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,6
24465,24465,7461335,1478,218090.0,9.0,170.0,11,49.0,147,-38,60,545,262.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
24466,24466,7461335,1478,218090.0,9.0,87.0,87,0.0,87,87,15,704,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,7
24467,24467,7461335,1478,218090.0,9.0,354.0,14,30.0,310,-16,72,288,91.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,1
24468,24468,7461335,1478,218090.0,9.0,336.0,16,42.0,297,-26,64,531,163.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
24469,24469,7461335,1478,218090.0,9.0,180.0,17,68.0,161,-51,51,426,501.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,3
24470,24470,7461335,1478,218090.0,9.0,154.0,14,46.0,135,-32,56,611,349.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,6
24471,24471,7461335,1478,218090.0,9.0,152.0,7,49.0,142,-42,53,520,309.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,6
24472,24472,7461335,1478,218090.0,9.0,126.0,24,102.0,110,-78,42,354,176.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,6
24473,24473,7461335,1478,218090.0,9.0,97.0,97,0.0,97,97,6,356,65.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,23
24474,24474,7461335,1478,218090.0,9.0,161.0,30,131.0,158,-101,33,362,121.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,6
24475,24475,7461335,1478,218090.0,9.0,111.0,57,54.0,110,3,25,373,99.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,9
24476,24476,7461335,1478,218090.0,9.0,106.0,106,0.0,106,106,5,476,230.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,147
24477,24477,7461335,1478,218090.0,9.0,62.0,62,0.0,62,62,18,461,86.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,12
24478,24478,7461335,1478,218090.0,9.0,87.0,18,69.0,81,-51,36,419,209.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,6
24479,24479,7461335,1478,218090.0,9.0,108.0,16,92.0,94,-76,47,484,180.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,7
24480,24480,7461335,1478,218090.0,9.0,47.0,47,0.0,47,47,8,363,86.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,58
24481,24481,7461335,1478,218090.0,9.0,185.0,185,0.0,185,185,3,286,706.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,94
24482,24482,7461335,1478,218090.0,9.0,110.0,110,0.0,110,110,22,280,149.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,13
24483,24483,7461335,1478,218090.0,9.0,790.0,199,591.0,734,-392,37,374,342.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,28
24484,24484,7461335,1478,218090.0,9.0,96.0,3,11.0,88,-8,64,293,94.0,1,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
24485,24485,7461335,1478,218090.0,9.0,189.0,8,108.0,178,-100,50,165,104.0,7,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
24486,24486,7461335,1478,218090.0,9.0,74.0,41,33.0,74,8,26,363,63.0,11,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1
24487,24487,311,11,1.0,59.0,3.0,2,0.0,1,2,64,14,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1
24488,24488,311,11,1.0,59.0,0.0,0,0.0,0,0,54,784,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
24489,24489,311,11,1.0,59.0,0.0,0,0.0,0,0,28,1059,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
24490,24490,311,11,1.0,59.0,0.0,0,0.0,0,0,15,402,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0
24491,24491,311,11,1.0,59.0,0.0,0,0.0,0,0,36,73,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0
24492,24492,311,11,1.0,59.0,0.0,0,0.0,0,0,55,14,1.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
24493,24493,311,11,1.0,59.0,0.0,0,0.0,0,0,68,253,1.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
24494,24494,311,11,1.0,59.0,0.0,0,0.0,0,0,20,217,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
24495,24495,311,11,1.0,59.0,0.0,0,0.0,0,0,65,87,1.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
24496,24496,311,11,1.0,59.0,0.0,0,0.0,0,0,30,281,1.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
24497,24497,311,11,1.0,59.0,1.0,0,1.0,1,-1,36,0,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
24498,24498,311,11,1.0,59.0,1.0,0,0.0,1,0,61,36,1.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
24499,24499,311,11,1.0,59.0,0.0,0,0.0,0,0,44,0,1.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
24500,24500,311,11,1.0,59.0,0.0,0,0.0,0,0,34,55,1.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
24501,24501,421482,0,77336.0,18.0,36.0,4,11.0,31,-7,56,191,46.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,2
24502,24502,421482,0,77336.0,18.0,431.0,129,302.0,399,-173,31,74,112.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,39
24503,24503,421482,0,77336.0,18.0,136.0,26,110.0,119,-84,41,95,111.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,18
24504,24504,421482,0,77336.0,18.0,112.0,25,87.0,104,-62,40,181,121.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,7
24505,24505,421482,0,77336.0,18.0,523.0,63,328.0,440,-265,50,163,516.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,11
24506,24506,421482,0,77336.0,18.0,205.0,205,0.0,205,205,16,160,98.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,22
24507,24507,421482,0,77336.0,18.0,26.0,1,6.0,25,-5,58,110,85.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
24508,24508,421482,0,77336.0,18.0,190.0,190,0.0,190,190,20,136,322.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,55
24509,24509,421482,0,77336.0,18.0,118.0,10,39.0,105,-29,52,133,57.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
24510,24510,421482,0,77336.0,18.0,277.0,277,0.0,277,277,18,71,81.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,33
24511,24511,421482,0,77336.0,18.0,44.0,13,31.0,43,-18,31,354,78.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
24512,24512,421482,0,77336.0,18.0,464.0,61,403.0,410,-342,47,128,308.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,26
24513,24513,421482,0,77336.0,18.0,166.0,56,110.0,157,-54,33,136,260.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,25
24514,24514,421482,0,77336.0,18.0,64.0,4,11.0,58,-7,62,173,62.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
24515,24515,421482,0,77336.0,18.0,199.0,11,30.0,167,-19,67,51,31.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,2
24516,24516,421482,0,77336.0,18.0,345.0,345,0.0,345,345,9,135,519.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,213
24517,24517,421482,0,77336.0,18.0,78.0,24,54.0,74,-30,30,157,116.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,7
24518,24518,421482,0,77336.0,18.0,226.0,6,17.0,203,-11,72,115,44.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
24519,24519,421482,0,77336.0,18.0,132.0,20,112.0,118,-92,46,127,80.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,2
24520,24520,421482,0,77336.0,18.0,172.0,172,0.0,172,172,2,245,53.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,280
24521,24521,421482,0,77336.0,18.0,194.0,48,146.0,165,-98,38,58,139.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,11
24522,24522,421482,0,77336.0,18.0,118.0,118,0.0,118,118,14,227,31.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,30
24523,24523,421482,0,77336.0,18.0,16.0,16,0.0,16,16,20,144,6.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,3
24524,24524,421482,0,77336.0,18.0,78.0,78,0.0,78,78,17,252,76.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,8
24525,24525,421482,0,77336.0,18.0,249.0,249,0.0,249,249,24,137,56.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,32
24526,24526,421482,0,77336.0,18.0,195.0,195,0.0,195,195,6,111,570.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,121
24527,24527,421482,0,77336.0,18.0,30.0,2,9.0,27,-7,58,317,66.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
24528,24528,421482,0,77336.0,18.0,15.0,0,2.0,14,-2,69,340,1.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
24529,24529,421482,0,77336.0,18.0,62.0,4,21.0,54,-17,56,203,51.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
24530,24530,421482,0,77336.0,18.0,37.0,6,31.0,34,-25,37,174,53.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,3
24531,24531,421482,0,77336.0,18.0,76.0,76,0.0,76,76,12,0,52.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,14
24532,24532,421482,0,77336.0,18.0,48.0,28,20.0,44,8,27,131,77.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,10
24533,24533,421482,0,77336.0,18.0,32.0,1,6.0,28,-5,62,226,78.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,1
24534,24534,421482,0,77336.0,18.0,250.0,119,131.0,234,-12,28,546,54.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,20
24535,24535,421482,0,77336.0,18.0,227.0,21,97.0,200,-76,52,61,162.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,8
24536,24536,421482,0,77336.0,18.0,100.0,100,0.0,100,100,14,127,83.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,21
24537,24537,421482,0,77336.0,18.0,125.0,125,0.0,125,125,21,174,73.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,18
24538,24538,421482,0,77336.0,18.0,162.0,19,96.0,142,-77,49,231,166.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,4
24539,24539,421482,0,77336.0,18.0,49.0,0,8.0,42,-8,71,464,61.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
24540,24540,421482,0,77336.0,18.0,69.0,5,28.0,60,-23,57,305,90.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
24541,24541,421482,0,77336.0,18.0,160.0,160,0.0,160,160,16,231,221.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,27
24542,24542,421482,0,77336.0,18.0,56.0,5,5.0,50,0,68,226,63.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
24543,24543,421482,0,77336.0,18.0,126.0,4,6.0,119,-2,66,168,51.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
24544,24544,421482,0,77336.0,18.0,92.0,92,0.0,92,92,14,163,79.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,32
24545,24545,421482,0,77336.0,18.0,137.0,137,0.0,137,137,7,148,187.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,59
24546,24546,421482,0,77336.0,18.0,324.0,324,0.0,324,324,22,272,778.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,52
24547,24547,421482,0,77336.0,18.0,184.0,184,0.0,184,184,14,228,83.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,66
24548,24548,696711,0,176171.0,8.0,464.0,464,0.0,464,464,7,19,82.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,177
24549,24549,696711,0,176171.0,8.0,904.0,33,75.0,796,-42,72,6,80.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,7
24550,24550,696711,0,176171.0,8.0,199.0,94,105.0,199,-11,25,82,36.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,24
24551,24551,696711,0,176171.0,8.0,973.0,31,128.0,814,-97,72,22,126.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,15
24552,24552,696711,0,176171.0,8.0,276.0,276,0.0,276,276,4,43,62.0,24,0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,1,96
24553,24553,696711,0,176171.0,8.0,644.0,644,0.0,644,644,22,39,59.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,99
24554,24554,696711,0,176171.0,8.0,1069.0,126,639.0,932,-513,52,36,63.0,6,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,6
24555,24555,10217,0,2.0,55.0,0.0,0,0.0,0,0,24,89,1.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0
